title,authors,average_rating,ratings_count,length_category,is_series,series_name,series_position,language_code,publication_date,review_engagement,popularity_category
A Book of Common Prayer,Joan Didion,3.8,2962,Unknown,False,Standalone,,eng,4/11/1995,0.08609047940580689,Modest
Where I Was From,Joan Didion,3.86,2842,Unknown,False,Standalone,,eng,9/14/2004,0.10274454609429978,Modest
Slouching Towards Bethlehem,Joan Didion,4.21,26934,Unknown,False,Standalone,,eng,10/1/1990,0.06775822380634143,Popular
Democracy,Joan Didion,3.81,2070,Unknown,False,Standalone,,en-US,4/25/1995,0.08164251207729468,Modest
We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion/John Leonard,4.5,1564,Unknown,False,Standalone,,eng,10/17/2006,0.06905370843989769,Modest
Play It As It Lays,Joan Didion/David Thomson,3.87,23656,Unknown,False,Standalone,,eng,11/15/2005,0.07211701048359824,Popular
The New York Trilogy,Paul Auster/Art Spiegelman/Luc Sante,3.89,43200,Unknown,True,Series,,eng,3/28/2006,0.04335648148148148,Popular
City of Glass (The New York Trilogy  #1),Paul Auster,3.79,12410,Unknown,True,The New York Trilogy,1.0,eng,4/7/1987,0.059145850120870265,Popular
Ghosts (The New York Trilogy  #2),Paul Auster,3.64,3672,Unknown,True,The New York Trilogy,2.0,eng,7/7/1987,0.05310457516339869,Modest
The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,2998,Unknown,True,The New York Trilogy,3.0,eng,11/1/1986,0.05470313542361575,Modest
Pyramids of Montauk: Explorations in Consciousness,Peter Moon/Preston B. Nichols/Nina Helms,3.89,74,Unknown,False,Standalone,,eng,1/1/1995,0.02702702702702703,Unknown
The Brooklyn Follies,Paul Auster,3.84,17977,Unknown,False,Standalone,,eng,10/17/2006,0.06436001557545754,Popular
Moon Palace,Paul Auster,3.94,16099,Unknown,False,Standalone,,eng,4/1/1990,0.031244176656935213,Popular
The Music of Chance,Paul Auster,3.9,361,Unknown,False,Standalone,,en-US,12/1/1991,0.0997229916897507,Niche
Travels in the Scriptorium,Paul Auster,3.23,6688,Unknown,False,Standalone,,eng,1/23/2007,0.0840311004784689,Modest
Leviathan,Paul Auster,3.96,11744,Unknown,False,Standalone,,eng,9/1/1993,0.037721389645776565,Popular
The Red Notebook: True Stories,Paul Auster,3.77,2390,Unknown,False,Standalone,,eng,6/17/2002,0.0502092050209205,Modest
Timbuktu / Leviathan / Moon Palace,Paul Auster,4.38,21,Unknown,False,Standalone,,fre,11/7/2002,0.047619047619047616,Unknown
Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,52522,Unknown,False,Standalone,,eng,12/27/2005,0.0529302006778112,Popular
The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,Stephen Leeb/Glen C. Strathy,3.4,213,Unknown,False,Standalone,,en-US,2/1/2006,0.12206572769953052,Niche
Collapse of Complex Societies,Joseph A. Tainter,4.15,719,Unknown,False,Standalone,,eng,3/29/1990,0.11961057023643949,Niche
Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.8,4762,Unknown,False,Standalone,,eng,8/7/2001,0.10751784964300715,Modest
The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,3.91,62,Unknown,False,Standalone,,eng,1/29/2002,0.06451612903225806,Unknown
Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo/Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco,4.39,278,Unknown,False,Standalone,,eng,9/17/1998,0.07194244604316546,Niche
My Inventions,Nikola Tesla,4.01,2862,Unknown,False,Standalone,,eng,5/17/2006,0.09154437456324249,Modest
Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer/William H. Terbo,3.78,2829,Unknown,False,Standalone,,eng,2/1/2001,0.11806291975963237,Modest
Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.93,105,Unknown,False,Standalone,,eng,10/1/1994,0.047619047619047616,Niche
Tesla Papers,Nikola Tesla/David Hatcher Childress,4.13,102,Unknown,False,Standalone,,eng,12/1/2000,0.0196078431372549,Niche
Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,3.77,478,Unknown,False,Standalone,,eng,6/27/2006,0.02510460251046025,Niche
Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,1577,Unknown,False,Standalone,,en-US,10/11/2004,0.031071655041217502,Modest
Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly/CliffsNotes/William Golding,3.95,73,Unknown,False,Standalone,,eng,6/13/2000,0.1095890410958904,Unknown
Lord of the Flies,William Golding,3.68,408,Unknown,False,Standalone,,eng,10/11/2005,0.23529411764705882,Niche
A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,1693,Unknown,False,Standalone,,eng,9/12/2006,0.05906674542232723,Modest
We Were Not Like Other People,Ephraim Sevela/Antonina W. Bouis,4.14,1,Unknown,False,Standalone,,eng,1/1/1989,0.0,Unknown
The Lovely Bones,Alice Sebold,3.81,6485,Unknown,False,Standalone,,en-GB,6/1/2003,0.1489591364687741,Modest
The Lovely Bones,Alice Sebold,3.81,367,Unknown,False,Standalone,,en-US,4/1/2004,0.1989100817438692,Niche
Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.8,1371,Unknown,True,Elizabeth MacPherson,2.0,eng,5/13/1990,0.031363967906637494,Modest
The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,3.98,793,Unknown,False,Standalone,,en-US,2/17/2005,0.03530895334174023,Niche
HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,549,Unknown,False,Standalone,,en-US,8/1/2006,0.07650273224043716,Niche
1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,3.85,288,Unknown,False,Standalone,,mul,5/15/2005,0.1076388888888889,Niche
Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,26381,Unknown,False,Standalone,,eng,6/13/2006,0.04203783025662409,Popular
Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.73,62089,Unknown,False,Standalone,,eng,7/2/2004,0.053536053085087534,Popular
Vice (V  #8),Jane Feather,3.51,474,Unknown,True,V,8.0,eng,5/2/1996,0.04008438818565401,Niche
Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,166046,Unknown,True,Phaedrus,1.0,eng,4/25/2006,0.0388205677944666,Bestseller
Once Upon a Cool Motorcycle Dude,Kevin O'Malley/Carol Heyer/Scott Goto,4.08,1773,Unknown,False,Standalone,,eng,4/1/2005,0.1545403271291596,Modest
Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,3.72,286,Unknown,False,Standalone,,en-GB,11/19/1990,0.03496503496503497,Niche
Motorcycle Basics Techbook,John Harold Haynes,3.85,40,Unknown,False,Standalone,,eng,7/5/2002,0.05,Unknown
LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel/Bill Gardner,3.93,27,Unknown,False,Standalone,,eng,9/1/2004,0.0,Unknown
The Death of Ivan Ilych And Other Stories,Leo Tolstoy/Hugh McLean,4.11,7300,Unknown,False,Standalone,,eng,4/1/2003,0.03643835616438356,Modest
War and Peace,Leo Tolstoy/Henry Gifford/Aylmer Maude/Louise Maude,4.11,211671,Unknown,False,Standalone,,eng,6/25/1998,0.029503333002631443,Bestseller
The Kingdom of God Is Within You,Leo Tolstoy/Constance Garnett,4.13,2403,Unknown,False,Standalone,,eng,9/8/2006,0.08739076154806492,Modest
Atlas Shrugged,Ayn Rand/Leonard Peikoff,3.69,322483,Unknown,False,Standalone,,eng,8/1/1999,0.04559000009302816,Bestseller
For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,2750,Unknown,False,Standalone,,eng,12/1/1963,0.03927272727272727,Modest
The Fountainhead,Ayn Rand,3.87,1886,Unknown,False,Standalone,,en-US,4/26/2005,0.12142099681866383,Modest
The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand/Nathaniel Branden,3.51,11462,Unknown,False,Standalone,,eng,11/1/1964,0.04074332577211656,Popular
Anthem,Ayn Rand,3.63,110952,Unknown,False,Standalone,,eng,12/1/1999,0.0655869204701132,Bestseller
We the Living,Ayn Rand/Leonard Peikoff,3.91,23199,Unknown,False,Standalone,,eng,1/1/1996,0.046812362601836285,Popular
Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,3.88,3501,Unknown,False,Standalone,,eng,7/15/1986,0.043701799485861184,Modest
Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,3.96,18,Unknown,False,Standalone,,eng,2/1/1997,0.1111111111111111,Unknown
Sailing for Dummies,J.J. Isler/Peter Isler,3.95,150,Unknown,False,Standalone,,eng,6/1/2006,0.04666666666666667,Niche
Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.88,646,Unknown,False,Standalone,,eng,7/25/2006,0.12848297213622292,Niche
Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,12180,Unknown,False,Standalone,,eng,9/17/2002,0.05172413793103448,Popular
The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.62,51,Unknown,False,Standalone,,eng,4/1/2004,0.09803921568627451,Unknown
"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.09,1601,Unknown,False,Standalone,,en-US,1/1/2004,0.1773891317926296,Modest
The Natural,Bernard Malamud/Kevin Baker,3.63,8854,Unknown,False,Standalone,,eng,7/7/2003,0.0758978992545742,Modest
Digging to America,Anne Tyler,3.55,17155,Unknown,False,Standalone,,eng,5/2/2006,0.10731565141358204,Popular
Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,3.77,44,Unknown,False,Standalone,,eng,1/21/2004,0.06818181818181818,Unknown
Modern Latin America,Thomas E. Skidmore/Peter H. Smith,3.59,234,Unknown,False,Standalone,,en-US,10/7/2004,0.04700854700854701,Niche
The Plot Against America,Philip Roth,3.77,33321,Unknown,False,Standalone,,eng,9/27/2005,0.08778247951742145,Popular
Naked Pictures of Famous People,Jon   Stewart,3.59,8703,Unknown,False,Standalone,,en-GB,9/22/1999,0.0479145122371596,Modest
Collected Stories,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,4.19,6375,Unknown,False,Standalone,,eng,5/13/2008,0.02807843137254902,Modest
Crónica de una muerte anunciada,Gabriel García Márquez,3.97,7888,Unknown,False,Standalone,,spa,10/14/2003,0.05210446247464503,Modest
Cien años de soledad,Gabriel García Márquez,4.07,130,Unknown,False,Standalone,,spa,2/7/2006,0.038461538461538464,Niche
Del amor y otros demonios,Gabriel García Márquez,3.98,4508,Unknown,False,Standalone,,spa,2/7/2006,0.0616681455190772,Modest
Living to Tell the Tale,Gabriel García Márquez/Edith Grossman,3.99,397,Unknown,False,Standalone,,eng,10/12/2004,0.11838790931989925,Niche
Memoria de mis putas tristes,Gabriel García Márquez,3.6,5856,Unknown,False,Standalone,,spa,10/19/2004,0.06437841530054644,Modest
The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,32569,Unknown,False,Standalone,,eng,9/2/2004,0.03248487825846664,Popular
Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,4.29,37,Unknown,False,Standalone,,eng,5/15/2005,0.16216216216216217,Unknown
The Mini Rough Guide to London,Rob Humphreys/Beth Chaplin/Rebecca Morrill,3.75,1,Unknown,False,Standalone,,eng,4/1/2006,0.0,Unknown
Best of London (Lonely Planet Best Of),Lonely Planet/Sarah Johnstone/Steve Fallon,3.83,11,Unknown,False,Standalone,,eng,9/1/2004,0.0,Unknown
Lonely Planet Londres,Lonely Planet/Sarah Johnstone/Tom Masters,4.03,0,Unknown,False,Standalone,,spa,5/1/2006,0.0,
Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet/Mark Honan,0.0,0,Unknown,False,Standalone,,eng,9/1/2001,0.0,
Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.88,6870,Unknown,False,Standalone,,eng,4/4/2006,0.03449781659388646,Modest
Cryptonomicon,Neal Stephenson,4.25,83184,Unknown,False,Standalone,,eng,11/1/2002,0.05107953452587036,Popular
Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,4.1,5,Unknown,True,Cryptonomicon,2.0,fre,3/31/2001,0.0,Unknown
The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.26,19320,Unknown,True,The Baroque Cycle,2.0,en-US,6/14/2005,0.02924430641821946,Popular
Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,30872,Unknown,True,The Baroque Cycle,1.0,eng,9/21/2004,0.05619979269240736,Popular
The Cobweb,Neal Stephenson/J. Frederick George,3.61,2465,Unknown,False,Standalone,,eng,5/31/2005,0.05557809330628803,Modest
The Big U,Neal Stephenson,3.25,4657,Unknown,False,Standalone,,en-US,2/6/2001,0.047884904444921626,Modest
The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,71042,Unknown,False,Standalone,,eng,5/2/2000,0.03894879085611329,Popular
Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,3.68,4731,Unknown,False,Standalone,,eng,5/31/2005,0.05707038681039949,Modest
Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,1567,Unknown,False,Standalone,,en-US,3/28/2006,0.041480536056158264,Modest
Snow Crash,Neal Stephenson/Guy Abadia,4.03,188100,Unknown,False,Standalone,,eng,8/2/2000,0.03515151515151515,Bestseller
Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,4.16,1474,Unknown,False,Standalone,,eng,6/1/2005,0.0203527815468114,Modest
Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,1929,Unknown,False,Standalone,,eng,12/1/2004,0.03732503888024884,Modest
The Design of Everyday Things,Donald A. Norman,4.17,18602,Unknown,False,Standalone,,eng,9/19/2002,0.07413181378346415,Popular
Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,3702,Unknown,False,Standalone,,eng,5/11/2005,0.04024851431658563,Modest
The Psychology of Everyday Things,Donald A. Norman,4.17,265,Unknown,False,Standalone,,eng,6/13/1988,0.1169811320754717,Niche
No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,4.27,51,Unknown,False,Standalone,,en-GB,4/30/2006,0.13725490196078433,Unknown
The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,920,Unknown,False,Standalone,,eng,5/2/2006,0.08260869565217391,Niche
The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir İnce,3.86,1631221,Unknown,False,Standalone,,eng,5/1/1993,0.03423386530703074,Bestseller
Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,4.57,9013,Unknown,True,Fullmetal Alchemist,9.0,eng,9/19/2006,0.01697547986242095,Modest
Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,16666,Unknown,True,Fullmetal Alchemist,3.0,eng,9/13/2005,0.01794071762870515,Popular
Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,4.57,11451,Unknown,True,Fullmetal Alchemist,8.0,eng,7/18/2006,0.014059907431665356,Popular
Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,4.5,111091,Unknown,True,Fullmetal Alchemist,1.0,eng,5/3/2005,0.012845325003825693,Bestseller
Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,4.55,10752,Unknown,True,Fullmetal Alchemist,4.0,eng,11/8/2005,0.02734375,Popular
The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,3.86,251,Unknown,False,Standalone,,en-US,11/1/1998,0.12749003984063745,Niche
Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,4.52,14923,Unknown,True,Fullmetal Alchemist,2.0,eng,7/5/2005,0.028077464316826374,Popular
Pompeii,Robert   Harris,3.82,26922,Unknown,False,Standalone,,eng,11/8/2005,0.0641111358740064,Popular
The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,3.6,1156,Unknown,False,Standalone,,eng,12/3/2002,0.058823529411764705,Modest
Of Mice and Men,John Steinbeck,3.87,1755253,Unknown,False,Standalone,,eng,1/8/2002,0.014558585001706308,Bestseller
The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,20529,Unknown,False,Standalone,,en-US,9/6/2005,0.07754883335768913,Popular
The Westing Game,Ellen Raskin,4.02,142121,Unknown,False,Standalone,,eng,4/12/2004,0.06179241632130368,Bestseller
The Egypt Game,Zilpha Keatley Snyder,3.83,30231,Unknown,False,Standalone,,eng,7/7/2009,0.03737884952532169,Popular
Memoirs of a Geisha,Arthur Golden,4.11,280309,Unknown,False,Standalone,,eng,11/22/2005,0.013210421356431652,Bestseller
Memoirs of a Geisha,Arthur Golden,4.11,1301083,Unknown,False,Standalone,,eng,11/15/2005,0.014830721791000267,Bestseller
Memoirs of a Geisha,Arthur Golden,4.11,2122,Unknown,False,Standalone,,en-US,12/1/2005,0.12064090480678605,Modest
Memoirs of a Geisha: A Portrait of the Film,David        James/Peggy Mulloy/Rob Marshall/Arthur Golden,4.08,145,Unknown,False,Standalone,,eng,10/20/2005,0.05517241379310345,Niche
Memoirs of a Geisha,Arthur Golden,4.11,4189,Unknown,False,Standalone,,eng,6/4/1998,0.11028885175459537,Modest
Geisha of Gion,Mineko Iwasaki/Rande Brown,3.93,1556,Unknown,False,Standalone,,eng,5/6/2003,0.10154241645244216,Modest
Love As A Foreign Language #5,J. Torres/Eric  Kim,3.44,9,Unknown,False,Standalone,,eng,2/1/2006,0.2222222222222222,Unknown
Jungle Love,Margaret Johnson/Philip Prowse,3.41,59,Unknown,False,Standalone,,eng,8/1/2002,0.11864406779661017,Unknown
The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.7,22,Unknown,False,Standalone,,eng,1/1/2005,0.18181818181818182,Unknown
Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,2418736,Unknown,True,Robert Langdon,1.0,eng,4/1/2006,0.00880749283923504,Bestseller
Ángeles y demonios (Robert Langdon  #1),Dan Brown,3.89,196,Unknown,True,Robert Langdon,1.0,spa,12/1/2005,0.10204081632653061,Niche
Angeles & Demonios,Dan Brown/Raúl Amundaray,3.89,65,Unknown,False,Standalone,,spa,12/1/2005,0.1076923076923077,Unknown
The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,1679706,Unknown,True,Robert Langdon,2.0,eng,3/28/2006,0.021359094984479427,Bestseller
The Da Vinci Code,Dan Brown,3.84,1120,Unknown,False,Standalone,,eng,3/28/2006,0.09375,Modest
Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,3.84,377,Unknown,True,Robert Langdon,2.0,fre,5/3/2005,0.042440318302387266,Niche
Deception Point,Dan Brown,3.71,4919,Unknown,False,Standalone,,eng,4/1/2006,0.08335027444602562,Modest
Deception Point,Dan Brown,3.71,3353,Unknown,False,Standalone,,eng,5/1/2004,0.05457798985982702,Modest
Deception Point,Dan Brown,3.71,61,Unknown,False,Standalone,,eng,8/1/2005,0.06557377049180328,Unknown
A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,456,Unknown,True,Louis Kincaid,6.0,eng,2/1/2005,0.08991228070175439,Niche
The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,61760,Unknown,False,Standalone,,eng,10/1/1998,0.04209844559585492,Popular
Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,88897,Unknown,False,Standalone,,eng,9/1/2005,0.026255104221739767,Popular
Think and Grow Rich,Napoleon Hill,4.18,48,Unknown,False,Standalone,,eng,8/7/2004,0.1875,Unknown
Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58,173,Unknown,True,Series,,eng,6/7/2006,0.08092485549132948,Niche
Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,253,Unknown,False,Standalone,,en-US,6/1/2005,0.06719367588932806,Niche
Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,3.66,12748,Unknown,False,Standalone,,en-US,12/28/2004,0.07436460621273926,Popular
The Richest Man in Babylon,George S. Clason,4.26,76451,Unknown,False,Standalone,,eng,2/1/2008,0.044472930373703416,Popular
The Richest Man in Babylon,George S. Clason,4.26,86,Unknown,False,Standalone,,eng,6/17/2005,0.1744186046511628,Unknown
Shibumi,Trevanian/Gisela Stege,4.21,9498,Unknown,False,Standalone,,eng,5/10/2005,0.06706675089492525,Modest
